address,name,file,length
0xe5750,gUnk_080E5750,data/data_080D5360.o,0x90
0xe57e0,gUnk_080E57E0,data/data_080D5360.o,0x30
0xe5810,gUnk_080E5810,data/data_080D5360.o,0x18
0xe5828,Room_TempleOfDroplets_Pit,data/data_080D5360.o,0x20
0xe5848,gUnk_080E5848,data/data_080D5360.o,0x10
0xe5858,gUnk_080E5858,data/data_080D5360.o,0x50
0xe58a8,gUnk_080E58A8,data/data_080D5360.o,0x18
0xe58c0,Room_TempleOfDroplets_FireBars,data/data_080D5360.o,0x20
0xe58e0,gUnk_080E58E0,data/data_080D5360.o,0x130
0xe5a10,gUnk_080E5A10,data/data_080D5360.o,0x10
0xe5a20,gUnk_080E5A20,data/data_080D5360.o,0xe0
0xe5b00,gUnk_080E5B00,data/data_080D5360.o,0x38
0xe5b38,Room_TempleOfDroplets_LanternMaze,data/data_080D5360.o,0x20
0xe5b58,gUnk_080E5B58,data/data_080D5360.o,0x110
0xe5c68,gUnk_080E5C68,data/data_080D5360.o,0x30
0xe5c98,gUnk_080E5C98,data/data_080D5360.o,0x10
0xe5ca8,gUnk_080E5CA8,data/data_080D5360.o,0x18
0xe5cc0,gUnk_080E5CC0,data/data_080D5360.o,0x30
0xe5cf0,Room_TempleOfDroplets_Madderpillars,data/data_080D5360.o,0x24
0xe5d14,gUnk_080E5D14,data/data_080D5360.o,0x30
0xe5d44,gUnk_080E5D44,data/data_080D5360.o,0x40
0xe5d84,gUnk_080E5D84,data/data_080D5360.o,0x10
0xe5d94,gUnk_080E5D94,data/data_080D5360.o,0x18
0xe5dac,Room_TempleOfDroplets_AfterMadderpillars,data/data_080D5360.o,0x20
0xe5dcc,gUnk_080E5DCC,data/data_080D5360.o,0x70
0xe5e3c,gUnk_080E5E3C,data/data_080D5360.o,0x20
0xe5e5c,gUnk_080E5E5C,data/data_080D5360.o,0x20
0xe5e7c,gUnk_080E5E7C,data/data_080D5360.o,0x10
0xe5e8c,gUnk_080E5E8C,data/data_080D5360.o,0x10
0xe5e9c,Room_TempleOfDroplets_BlueChuchuKeyLever,data/data_080D5360.o,0x20
0xe5ebc,gUnk_080E5EBC,data/data_080D5360.o,0x60
0xe5f1c,gUnk_080E5F1C,data/data_080D5360.o,0x10
0xe5f2c,gUnk_080E5F2C,data/data_080D5360.o,0x18
0xe5f44,gUnk_080E5F44,data/data_080D5360.o,0x70
0xe5fb4,Room_TempleOfDroplets_MulldozerKey,data/data_080D5360.o,0x24
0xe5fd8,gUnk_080E5FD8,data/data_080D5360.o,0xd0
0xe60a8,gUnk_080E60A8,data/data_080D5360.o,0x30
0xe60d8,gUnk_080E60D8,data/data_080D5360.o,0x40
0xe6118,gUnk_080E6118,data/data_080D5360.o,0x18
0xe6130,Room_TempleOfDroplets_BombWall,data/data_080D5360.o,0x20
0xe6150,gUnk_080E6150,data/data_080D5360.o,0x100
0xe6250,gUnk_080E6250,data/data_080D5360.o,0x20
0xe6270,gUnk_080E6270,data/data_080D5360.o,0x18
0xe6288,gUnk_080E6288,data/data_080D5360.o,0x20
0xe62a8,Room_TempleOfDroplets_LilypadWestB2,data/data_080D5360.o,0x24
0xe62cc,gUnk_080E62CC,data/data_080D5360.o,0x60
0xe632c,gUnk_080E632C,data/data_080D5360.o,0x30
0xe635c,gUnk_080E635C,data/data_080D5360.o,0x20
0xe637c,Room_TempleOfDroplets_CompassRoom,data/data_080D5360.o,0x20
0xe639c,gUnk_080E639C,data/data_080D5360.o,0x90
0xe642c,gUnk_080E642C,data/data_080D5360.o,0x10
0xe643c,gUnk_080E643C,data/data_080D5360.o,0x18
0xe6454,gUnk_080E6454,data/data_080D5360.o,0x50
0xe64a4,Room_TempleOfDroplets_LanternScissors,data/data_080D5360.o,0x24
0xe64c8,gUnk_080E64C8,data/data_080D5360.o,0x78
0xe6540,gUnk_080E6540,data/data_080D5360.o,0x38
0xe6578,gUnk_080E6578,data/data_080D5360.o,0x30
0xe65a8,gUnk_080E65A8,data/data_080D5360.o,0x10
0xe65b8,Room_TempleOfDroplets_LilypadMiddleB2,data/data_080D5360.o,0x20
0xe65d8,gUnk_080E65D8,data/data_080D5360.o,0xc0
0xe6698,gUnk_080E6698,data/data_080D5360.o,0x10
0xe66a8,gUnk_080E66A8,data/data_080D5360.o,0x10
0xe66b8,gUnk_080E66B8,data/data_080D5360.o,0x20
0xe66d8,Room_TempleOfDroplets_LilypadEastB2,data/data_080D5360.o,0x24
0xe66fc,gUnk_080E66FC,data/data_080D5360.o,0x40
0xe673c,gUnk_080E673C,data/data_080D5360.o,0x30
0xe676c,gUnk_080E676C,data/data_080D5360.o,0x20
0xe678c,Room_TempleOfDroplets_FlameBarBlockPuzzle,data/data_080D5360.o,0x20
0xe67ac,gUnk_080E67AC,data/data_080D5360.o,0x190
0xe693c,gUnk_080E693C,data/data_080D5360.o,0x30
0xe696c,gUnk_080E696C,data/data_080D5360.o,0x10
0xe697c,gUnk_080E697C,data/data_080D5360.o,0x10
0xe698c,Room_RoyalCrypt_KingGustaf,data/data_080D5360.o,0x20
0xe69ac,gUnk_080E69AC,data/data_080D5360.o,0xd0
0xe6a7c,gUnk_080E6A7C,data/data_080D5360.o,0x10
0xe6a8c,gUnk_080E6A8C,data/data_080D5360.o,0x8
0xe6a94,gUnk_080E6A94,data/data_080D5360.o,0x40
0xe6ad4,Room_RoyalCrypt_WaterRope,data/data_080D5360.o,0x24
0xe6af8,gUnk_080E6AF8,data/data_080D5360.o,0x10
0xe6b08,gUnk_080E6B08,data/data_080D5360.o,0x40
0xe6b48,gUnk_080E6B48,data/data_080D5360.o,0x8
0xe6b50,Room_RoyalCrypt_Gibdo,data/data_080D5360.o,0x20
0xe6b70,gUnk_080E6B70,data/data_080D5360.o,0x70
0xe6be0,gUnk_080E6BE0,data/data_080D5360.o,0x10
0xe6bf0,gUnk_080E6BF0,data/data_080D5360.o,0x8
0xe6bf8,Room_RoyalCrypt_3,data/data_080D5360.o,0x20
0xe6c18,gUnk_080E6C18,data/data_080D5360.o,0x140
0xe6d58,gUnk_080E6D58,data/data_080D5360.o,0x10
0xe6d68,gUnk_080E6D68,data/data_080D5360.o,0x18
0xe6d80,gUnk_080E6D80,data/data_080D5360.o,0x1e
0xe6d9e,gUnk_080E6D9E,data/data_080D5360.o,0x66
0xe6e04,Room_RoyalCrypt_KeyBlock,data/data_080D5360.o,0x28
0xe6e2c,gUnk_080E6E2C,data/data_080D5360.o,0x70
0xe6e9c,gUnk_080E6E9C,data/data_080D5360.o,0x50
0xe6eec,gUnk_080E6EEC,data/data_080D5360.o,0x30
0xe6f1c,Room_RoyalCrypt_5,data/data_080D5360.o,0x20
0xe6f3c,gUnk_080E6F3C,data/data_080D5360.o,0x70
0xe6fac,gUnk_080E6FAC,data/data_080D5360.o,0xe0
0xe708c,gUnk_080E708C,data/data_080D5360.o,0x18
0xe70a4,Room_RoyalCrypt_6,data/data_080D5360.o,0x20
0xe70c4,gUnk_080E70C4,data/data_080D5360.o,0x70
0xe7134,gUnk_080E7134,data/data_080D5360.o,0x10
0xe7144,gUnk_080E7144,data/data_080D5360.o,0x8
0xe714c,Room_RoyalCrypt_MushroomPit,data/data_080D5360.o,0x20
0xe716c,gUnk_080E716C,data/data_080D5360.o,0x20
0xe718c,gUnk_080E718C,data/data_080D5360.o,0x20
0xe71ac,gUnk_080E71AC,data/data_080D5360.o,0x20
0xe71cc,gUnk_080E71CC,data/data_080D5360.o,0x30
0xe71fc,gUnk_080E71FC,data/data_080D5360.o,0x8
0xe7204,Room_RoyalCrypt_Entrance,data/data_080D5360.o,0x20
0xe7224,gUnk_080E7224,data/data_080D5360.o,0xa0
0xe72c4,gUnk_080E72C4,data/data_080D5360.o,0x20
0xe72e4,gUnk_080E72E4,data/data_080D5360.o,0x30
0xe7314,gUnk_080E7314,data/data_080D5360.o,0x30
0xe7344,gUnk_080E7344,data/data_080D5360.o,0x10
0xe7354,gUnk_080E7354,data/data_080D5360.o,0x10
0xe7364,gUnk_080E7364,data/data_080D5360.o,0x28
0xe738c,gUnk_080E738C,data/data_080D5360.o,0x20
0xe73ac,gUnk_080E73AC,data/data_080D5360.o,0x20
0xe73cc,gUnk_080E73CC,data/data_080D5360.o,0x18
0xe73e4,gUnk_080E73E4,data/data_080D5360.o,0x20
0xe7404,gUnk_080E7404,data/data_080D5360.o,0xa0
0xe74a4,gUnk_080E74A4,data/data_080D5360.o,0x10
0xe74b4,gUnk_080E74B4,data/data_080D5360.o,0x10
0xe74c4,gUnk_080E74C4,data/data_080D5360.o,0x20
0xe74e4,gUnk_080E74E4,data/data_080D5360.o,0x130
0xe7614,gUnk_080E7614,data/data_080D5360.o,0x10
0xe7624,gUnk_080E7624,data/data_080D5360.o,0x18
0xe763c,gUnk_080E763C,data/data_080D5360.o,0x20
0xe765c,gUnk_080E765C,data/data_080D5360.o,0x20
0xe767c,gUnk_080E767C,data/data_080D5360.o,0x10
0xe768c,gUnk_080E768C,data/data_080D5360.o,0x18
0xe76a4,gUnk_080E76A4,data/data_080D5360.o,0x20
0xe76c4,gUnk_080E76C4,data/data_080D5360.o,0x90
0xe7754,gUnk_080E7754,data/data_080D5360.o,0x10
0xe7764,gUnk_080E7764,data/data_080D5360.o,0x10
0xe7774,gUnk_080E7774,data/data_080D5360.o,0x60
0xe77d4,gUnk_080E77D4,data/data_080D5360.o,0x24
0xe77f8,gUnk_080E77F8,data/data_080D5360.o,0x100
0xe78f8,gUnk_080E78F8,data/data_080D5360.o,0x40
0xe7938,gUnk_080E7938,data/data_080D5360.o,0x10
0xe7948,gUnk_080E7948,data/data_080D5360.o,0x20
0xe7968,gUnk_080E7968,data/data_080D5360.o,0x70
0xe79d8,gUnk_080E79D8,data/data_080D5360.o,0x40
0xe7a18,gUnk_080E7A18,data/data_080D5360.o,0x18
0xe7a30,gUnk_080E7A30,data/data_080D5360.o,0x20
0xe7a50,gUnk_080E7A50,data/data_080D5360.o,0x70
0xe7ac0,gUnk_080E7AC0,data/data_080D5360.o,0x10
0xe7ad0,gUnk_080E7AD0,data/data_080D5360.o,0x10
0xe7ae0,gUnk_080E7AE0,data/data_080D5360.o,0x30
0xe7b10,gUnk_080E7B10,data/data_080D5360.o,0x24
0xe7b34,gUnk_080E7B34,data/data_080D5360.o,0x40
0xe7b74,gUnk_080E7B74,data/data_080D5360.o,0x100
0xe7c74,gUnk_080E7C74,data/data_080D5360.o,0x10
0xe7c84,gUnk_080E7C84,data/data_080D5360.o,0x20
0xe7ca4,gUnk_080E7CA4,data/data_080D5360.o,0x80
0xe7d24,gUnk_080E7D24,data/data_080D5360.o,0x10
0xe7d34,gUnk_080E7D34,data/data_080D5360.o,0x10
0xe7d44,gUnk_080E7D44,data/data_080D5360.o,0x20
0xe7d64,gUnk_080E7D64,data/data_080D5360.o,0x50
0xe7db4,gUnk_080E7DB4,data/data_080D5360.o,0x10
0xe7dc4,gUnk_080E7DC4,data/data_080D5360.o,0x28
0xe7dec,gUnk_080E7DEC,data/data_080D5360.o,0x20
0xe7e0c,gUnk_080E7E0C,data/data_080D5360.o,0x70
0xe7e7c,gUnk_080E7E7C,data/data_080D5360.o,0x10
0xe7e8c,gUnk_080E7E8C,data/data_080D5360.o,0x18
0xe7ea4,gUnk_080E7EA4,data/data_080D5360.o,0x20
0xe7ec4,gUnk_080E7EC4,data/data_080D5360.o,0x24
0xe7ee8,gUnk_080E7EE8,data/data_080D5360.o,0x20
0xe7f08,gUnk_080E7F08,data/data_080D5360.o,0x30
0xe7f38,gUnk_080E7F38,data/data_080D5360.o,0x18
0xe7f50,gUnk_080E7F50,data/data_080D5360.o,0x20
0xe7f70,gUnk_080E7F70,data/data_080D5360.o,0x80
0xe7ff0,gUnk_080E7FF0,data/data_080D5360.o,0x30
0xe8020,gUnk_080E8020,data/data_080D5360.o,0x18
0xe8038,gUnk_080E8038,data/data_080D5360.o,0x20
0xe8058,gUnk_080E8058,data/data_080D5360.o,0x70
0xe80c8,gUnk_080E80C8,data/data_080D5360.o,0x30
0xe80f8,gUnk_080E80F8,data/data_080D5360.o,0x18
0xe8110,gUnk_080E8110,data/data_080D5360.o,0x20
0xe8130,gUnk_080E8130,data/data_080D5360.o,0x160
0xe8290,gUnk_080E8290,data/data_080D5360.o,0xa0
0xe8330,gUnk_080E8330,data/data_080D5360.o,0x18
0xe8348,gUnk_080E8348,data/data_080D5360.o,0x20
0xe8368,gUnk_080E8368,data/data_080D5360.o,0x20
0xe8388,gUnk_080E8388,data/data_080D5360.o,0x40
0xe83c8,gUnk_080E83C8,data/data_080D5360.o,0x10
0xe83d8,gUnk_080E83D8,data/data_080D5360.o,0x20
0xe83f8,gUnk_080E83F8,data/data_080D5360.o,0x20
0xe8418,gUnk_080E8418,data/data_080D5360.o,0x10
0xe8428,gUnk_080E8428,data/data_080D5360.o,0x10
0xe8438,gUnk_080E8438,data/data_080D5360.o,0x20
0xe8458,gUnk_080E8458,data/data_080D5360.o,0x70
0xe84c8,gUnk_080E84C8,data/data_080D5360.o,0x30
0xe84f8,gUnk_080E84F8,data/data_080D5360.o,0x10
0xe8508,gUnk_080E8508,data/data_080D5360.o,0x20
0xe8528,gUnk_080E8528,data/data_080D5360.o,0xa0
0xe85c8,gUnk_080E85C8,data/data_080D5360.o,0x30
0xe85f8,gUnk_080E85F8,data/data_080D5360.o,0x10
0xe8608,gUnk_080E8608,data/data_080D5360.o,0x20
0xe8628,gUnk_080E8628,data/data_080D5360.o,0x140
0xe8768,gUnk_080E8768,data/data_080D5360.o,0x70
0xe87d8,gUnk_080E87D8,data/data_080D5360.o,0x28
0xe8800,gUnk_080E8800,data/data_080D5360.o,0x24
0xe8824,gUnk_080E8824,data/data_080D5360.o,0x24
0xe8848,gUnk_080E8848,data/data_080D5360.o,0xd0
0xe8918,gUnk_080E8918,data/data_080D5360.o,0x10
0xe8928,gUnk_080E8928,data/data_080D5360.o,0x10
0xe8938,gUnk_080E8938,data/data_080D5360.o,0x50
0xe8988,gUnk_080E8988,data/data_080D5360.o,0x24
0xe89ac,gUnk_080E89AC,data/data_080D5360.o,0x30
0xe89dc,gUnk_080E89DC,data/data_080D5360.o,0x10
0xe89ec,gUnk_080E89EC,data/data_080D5360.o,0x10
0xe89fc,gUnk_080E89FC,data/data_080D5360.o,0x20
0xe8a1c,gUnk_080E8A1C,data/data_080D5360.o,0xa0
0xe8abc,gUnk_080E8ABC,data/data_080D5360.o,0x70
0xe8b2c,gUnk_080E8B2C,data/data_080D5360.o,0x10
0xe8b3c,gUnk_080E8B3C,data/data_080D5360.o,0x30
0xe8b6c,gUnk_080E8B6C,data/data_080D5360.o,0x30
0xe8b9c,gUnk_080E8B9C,data/data_080D5360.o,0x24
0xe8bc0,gUnk_080E8BC0,data/data_080D5360.o,0x2c
0xe8bec,gUnk_080E8BEC,data/data_080D5360.o,0x80
0xe8c6c,gUnk_080E8C6C,data/data_080D5360.o,0x10
0xe8c7c,gUnk_080E8C7C,data/data_080D5360.o,0x10
0xe8c8c,gUnk_080E8C8C,data/data_080D5360.o,0x24
0xe8cb0,gUnk_080E8CB0,data/data_080D5360.o,0x24
0xe8cd4,gUnk_080E8CD4,data/data_080D5360.o,0x1e0
0xe8eb4,gUnk_080E8EB4,data/data_080D5360.o,0x20
0xe8ed4,gUnk_080E8ED4,data/data_080D5360.o,0x10
0xe8ee4,gUnk_080E8EE4,data/data_080D5360.o,0x20
0xe8f04,gUnk_080E8F04,data/data_080D5360.o,0x40
0xe8f44,gUnk_080E8F44,data/data_080D5360.o,0x30
0xe8f74,gUnk_080E8F74,data/data_080D5360.o,0x10
0xe8f84,gUnk_080E8F84,data/data_080D5360.o,0x20
0xe8fa4,gUnk_080E8FA4,data/data_080D5360.o,0x40
0xe8fe4,gUnk_080E8FE4,data/data_080D5360.o,0x10
0xe8ff4,gUnk_080E8FF4,data/data_080D5360.o,0x18
0xe900c,gUnk_080E900C,data/data_080D5360.o,0x40
0xe904c,gUnk_080E904C,data/data_080D5360.o,0x24
0xe9070,gUnk_080E9070,data/data_080D5360.o,0x30
0xe90a0,gUnk_080E90A0,data/data_080D5360.o,0x30
0xe90d0,gUnk_080E90D0,data/data_080D5360.o,0x10
0xe90e0,gUnk_080E90E0,data/data_080D5360.o,0x20
0xe9100,gUnk_080E9100,data/data_080D5360.o,0x30
0xe9130,gUnk_080E9130,data/data_080D5360.o,0x40
0xe9170,gUnk_080E9170,data/data_080D5360.o,0x10
0xe9180,gUnk_080E9180,data/data_080D5360.o,0x20
0xe91a0,gUnk_080E91A0,data/data_080D5360.o,0x60
0xe9200,gUnk_080E9200,data/data_080D5360.o,0x10
0xe9210,gUnk_080E9210,data/data_080D5360.o,0x10
0xe9220,gUnk_080E9220,data/data_080D5360.o,0x20
0xe9240,gUnk_080E9240,data/data_080D5360.o,0x90
0xe92d0,gUnk_080E92D0,data/data_080D5360.o,0x30
0xe9300,gUnk_080E9300,data/data_080D5360.o,0x10
0xe9310,gUnk_080E9310,data/data_080D5360.o,0x20
0xe9330,gUnk_080E9330,data/data_080D5360.o,0x80
0xe93b0,gUnk_080E93B0,data/data_080D5360.o,0x110
0xe94c0,gUnk_080E94C0,data/data_080D5360.o,0x10
0xe94d0,gUnk_080E94D0,data/data_080D5360.o,0x1e
0xe94ee,gUnk_080E94EE,data/data_080D5360.o,0x12
0xe9500,gUnk_080E9500,data/data_080D5360.o,0x18
0xe9518,gUnk_080E9518,data/data_080D5360.o,0x2c
0xe9544,gUnk_080E9544,data/data_080D5360.o,0x140
0xe9684,gUnk_080E9684,data/data_080D5360.o,0x10
0xe9694,gUnk_080E9694,data/data_080D5360.o,0x10
0xe96a4,gUnk_080E96A4,data/data_080D5360.o,0x30
0xe96d4,gUnk_080E96D4,data/data_080D5360.o,0x24
0xe96f8,gUnk_080E96F8,data/data_080D5360.o,0xe0
0xe97d8,gUnk_080E97D8,data/data_080D5360.o,0x40
0xe9818,gUnk_080E9818,data/data_080D5360.o,0x10
0xe9828,gUnk_080E9828,data/data_080D5360.o,0x20
0xe9848,gUnk_080E9848,data/data_080D5360.o,0xd0
0xe9918,gUnk_080E9918,data/data_080D5360.o,0x10
0xe9928,gUnk_080E9928,data/data_080D5360.o,0x10
0xe9938,gUnk_080E9938,data/data_080D5360.o,0x36
0xe996e,gUnk_080E996E,data/data_080D5360.o,0x36
0xe99a4,gUnk_080E99A4,data/data_080D5360.o,0x36
0xe99da,gUnk_080E99DA,data/data_080D5360.o,0x36
0xe9a10,gUnk_080E9A10,data/data_080D5360.o,0x30
0xe9a40,gUnk_080E9A40,data/data_080D5360.o,0x20
0xe9a60,gUnk_080E9A60,data/data_080D5360.o,0x60
0xe9ac0,gUnk_080E9AC0,data/data_080D5360.o,0x10
0xe9ad0,gUnk_080E9AD0,data/data_080D5360.o,0x20
0xe9af0,gUnk_080E9AF0,data/data_080D5360.o,0x40
0xe9b30,gUnk_080E9B30,data/data_080D5360.o,0x40
0xe9b70,gUnk_080E9B70,data/data_080D5360.o,0x10
0xe9b80,gUnk_080E9B80,data/data_080D5360.o,0x20
0xe9ba0,gUnk_080E9BA0,data/data_080D5360.o,0x60
0xe9c00,gUnk_080E9C00,data/data_080D5360.o,0x30
0xe9c30,gUnk_080E9C30,data/data_080D5360.o,0x10
0xe9c40,gUnk_080E9C40,data/data_080D5360.o,0x20
0xe9c60,gUnk_080E9C60,data/data_080D5360.o,0x30
0xe9c90,gUnk_080E9C90,data/data_080D5360.o,0x30
0xe9cc0,gUnk_080E9CC0,data/data_080D5360.o,0x10
0xe9cd0,gUnk_080E9CD0,data/data_080D5360.o,0x20
0xe9cf0,gUnk_080E9CF0,data/data_080D5360.o,0x60
0xe9d50,gUnk_080E9D50,data/data_080D5360.o,0x10
0xe9d60,gUnk_080E9D60,data/data_080D5360.o,0x18
0xe9d78,gUnk_080E9D78,data/data_080D5360.o,0x30
0xe9da8,gUnk_080E9DA8,data/data_080D5360.o,0x24
0xe9dcc,gUnk_080E9DCC,data/data_080D5360.o,0x20
0xe9dec,gUnk_080E9DEC,data/data_080D5360.o,0x30
0xe9e1c,gUnk_080E9E1C,data/data_080D5360.o,0x10
0xe9e2c,gUnk_080E9E2C,data/data_080D5360.o,0x20
0xe9e4c,gUnk_080E9E4C,data/data_080D5360.o,0x20
0xe9e6c,gUnk_080E9E6C,data/data_080D5360.o,0x40
0xe9eac,gUnk_080E9EAC,data/data_080D5360.o,0x18
0xe9ec4,gUnk_080E9EC4,data/data_080D5360.o,0x1e
0xe9ee2,gUnk_080E9EE2,data/data_080D5360.o,0x1e
0xe9f00,gUnk_080E9F00,data/data_080D5360.o,0x20
0xe9f20,gUnk_080E9F20,data/data_080D5360.o,0x2c
0xe9f4c,gUnk_080E9F4C,data/data_080D5360.o,0x150
0xea09c,gUnk_080EA09C,data/data_080D5360.o,0x50
0xea0ec,gUnk_080EA0EC,data/data_080D5360.o,0x20
0xea10c,gUnk_080EA10C,data/data_080D5360.o,0x18
0xea124,gUnk_080EA124,data/data_080D5360.o,0x30
0xea154,gUnk_080EA154,data/data_080D5360.o,0x50
0xea1a4,gUnk_080EA1A4,data/data_080D5360.o,0x70
0xea214,gUnk_080EA214,data/data_080D5360.o,0x2c
0xea240,gUnk_080EA240,data/data_080D5360.o,0x20
0xea260,gUnk_080EA260,data/data_080D5360.o,0x80
0xea2e0,gUnk_080EA2E0,data/data_080D5360.o,0x18
0xea2f8,gUnk_080EA2F8,data/data_080D5360.o,0x20
0xea318,gUnk_080EA318,data/data_080D5360.o,0xf0
0xea408,gUnk_080EA408,data/data_080D5360.o,0x10
0xea418,gUnk_080EA418,data/data_080D5360.o,0x10
0xea428,gUnk_080EA428,data/data_080D5360.o,0x50
0xea478,gUnk_080EA478,data/data_080D5360.o,0x1e
0xea496,gUnk_080EA496,data/data_080D5360.o,0x26
0xea4bc,gUnk_080EA4BC,data/data_080D5360.o,0x2c
0xea4e8,gUnk_080EA4E8,data/data_080D5360.o,0x30
0xea518,gUnk_080EA518,data/data_080D5360.o,0x10
0xea528,gUnk_080EA528,data/data_080D5360.o,0x10
0xea538,gUnk_080EA538,data/data_080D5360.o,0x20
0xea558,gUnk_080EA558,data/data_080D5360.o,0x100
0xea658,gUnk_080EA658,data/data_080D5360.o,0x80
0xea6d8,gUnk_080EA6D8,data/data_080D5360.o,0x10
0xea6e8,gUnk_080EA6E8,data/data_080D5360.o,0x20
0xea708,gUnk_080EA708,data/data_080D5360.o,0xa0
0xea7a8,gUnk_080EA7A8,data/data_080D5360.o,0x10
0xea7b8,gUnk_080EA7B8,data/data_080D5360.o,0x10
0xea7c8,gUnk_080EA7C8,data/data_080D5360.o,0x20
0xea7e8,gUnk_080EA7E8,data/data_080D5360.o,0x180
0xea968,gUnk_080EA968,data/data_080D5360.o,0x50
0xea9b8,gUnk_080EA9B8,data/data_080D5360.o,0x28
0xea9e0,gUnk_080EA9E0,data/data_080D5360.o,0x20
0xeaa00,gUnk_080EAA00,data/data_080D5360.o,0x30
0xeaa30,gUnk_080EAA30,data/data_080D5360.o,0x10
0xeaa40,gUnk_080EAA40,data/data_080D5360.o,0x10
0xeaa50,gUnk_080EAA50,data/data_080D5360.o,0x8
0xeaa58,Room_PalaceOfWindsBoss_Main,data/data_080D5360.o,0x20
0xeaa78,gUnk_080EAA78,data/data_080D5360.o,0x40
0xeaab8,gUnk_080EAAB8,data/data_080D5360.o,0x20
0xeaad8,gUnk_080EAAD8,data/data_080D5360.o,0x20
0xeaaf8,gUnk_080EAAF8,data/data_080D5360.o,0x8
0xeab00,Room_Vaati2_Main,data/data_080D5360.o,0x20
0xeab20,gUnk_080EAB20,data/data_080D5360.o,0x70
0xeab90,gUnk_080EAB90,data/data_080D5360.o,0x10
0xeaba0,gUnk_080EABA0,data/data_080D5360.o,0x8
0xeaba8,Room_Vaati3_Main,data/data_080D5360.o,0x20
0xeabc8,gUnk_080EABC8,data/data_080D5360.o,0x30
0xeabf8,gUnk_080EABF8,data/data_080D5360.o,0x20
0xeac18,gUnk_080EAC18,data/data_080D5360.o,0x20
0xeac38,gUnk_080EAC38,data/data_080D5360.o,0x8
0xeac40,Room_DarkHyruleCastleBridge_Main,data/data_080D5360.o,0x20
0xeac60,gUnk_080EAC60,data/data_080D5360.o,0x30
0xeac90,gUnk_080EAC90,data/data_080D5360.o,0x10
0xeaca0,gUnk_080EACA0,data/data_080D5360.o,0x8
0xeaca8,Room_VaatisArms_First,data/data_080D5360.o,0x20
0xeacc8,gUnk_080EACC8,data/data_080D5360.o,0x30
0xeacf8,gUnk_080EACF8,data/data_080D5360.o,0x10
0xead08,gUnk_080EAD08,data/data_080D5360.o,0x10
0xead18,Room_VaatisArms_Second,data/data_080D5360.o,0x20
0xead38,gUnk_080EAD38,data/data_080D5360.o,0x10
0xead48,gUnk_080EAD48,data/data_080D5360.o,0x20
0xead68,gUnk_080EAD68,data/data_080D5360.o,0x50
0xeadb8,gUnk_080EADB8,data/data_080D5360.o,0x30
0xeade8,gUnk_080EADE8,data/data_080D5360.o,0x10
0xeadf8,gUnk_080EADF8,data/data_080D5360.o,0x8
0xeae00,gUnk_080EAE00,data/data_080D5360.o,0x20
0xeae20,Room_DarkHyruleCastleOutside_ZeldaStatuePlatform,data/data_080D5360.o,0x20
0xeae40,gUnk_080EAE40,data/data_080D5360.o,0x20
0xeae60,gUnk_080EAE60,data/data_080D5360.o,0x60
0xeaec0,gUnk_080EAEC0,data/data_080D5360.o,0x60
0xeaf20,gUnk_080EAF20,data/data_080D5360.o,0x20
0xeaf40,gUnk_080EAF40,data/data_080D5360.o,0x20
0xeaf60,gUnk_080EAF60,data/data_080D5360.o,0x10
0xeaf70,gUnk_080EAF70,data/data_080D5360.o,0x8
0xeaf78,Room_DarkHyruleCastleOutside_Garden,data/data_080D5360.o,0x20
0xeaf98,gUnk_080EAF98,data/data_080D5360.o,0x20
0xeafb8,gUnk_080EAFB8,data/data_080D5360.o,0x10
0xeafc8,gUnk_080EAFC8,data/data_080D5360.o,0x8
0xeafd0,Room_DarkHyruleCastleOutside_OutsideNorthwest,data/data_080D5360.o,0x20
0xeaff0,gUnk_080EAFF0,data/data_080D5360.o,0x80
0xeb070,gUnk_080EB070,data/data_080D5360.o,0x20
0xeb090,gUnk_080EB090,data/data_080D5360.o,0x8
0xeb098,gUnk_080EB098,data/data_080D5360.o,0xc
0xeb0a4,Room_DarkHyruleCastleOutside_OutsideNortheast,data/data_080D5360.o,0x24
0xeb0c8,gUnk_080EB0C8,data/data_080D5360.o,0x50
0xeb118,gUnk_080EB118,data/data_080D5360.o,0x60
0xeb178,gUnk_080EB178,data/data_080D5360.o,0x8
0xeb180,Room_DarkHyruleCastleOutside_OutsideEast,data/data_080D5360.o,0x20
0xeb1a0,gUnk_080EB1A0,data/data_080D5360.o,0x10
0xeb1b0,gUnk_080EB1B0,data/data_080D5360.o,0x20
0xeb1d0,gUnk_080EB1D0,data/data_080D5360.o,0x8
0xeb1d8,Room_DarkHyruleCastleOutside_OutsideSouthwest,data/data_080D5360.o,0x20
0xeb1f8,gUnk_080EB1F8,data/data_080D5360.o,0x90
0xeb288,gUnk_080EB288,data/data_080D5360.o,0x90
0xeb318,gUnk_080EB318,data/data_080D5360.o,0x8
0xeb320,Room_DarkHyruleCastleOutside_OutsideSouth,data/data_080D5360.o,0x20
0xeb340,gUnk_080EB340,data/data_080D5360.o,0xb0
0xeb3f0,gUnk_080EB3F0,data/data_080D5360.o,0x30
0xeb420,gUnk_080EB420,data/data_080D5360.o,0x8
0xeb428,gUnk_080EB428,data/data_080D5360.o,0x18
0xeb440,Room_DarkHyruleCastleOutside_OutsideSoutheast,data/data_080D5360.o,0x24
0xeb464,gUnk_080EB464,data/data_080D5360.o,0x40
